Vedio link,Video title,Timing Start,Timing End,Over All Label,Aspect_1,Aspect_Comp_label_1,Label_Complaint_1,timing_1,Aspect_1 Reasonings,Aspect_2,Aspect_Comp_label_2,Label_Complaint_2,timing_2,Aspect_2 Reasonings,Aspect_3,Aspect_Comp_label_3,Label_Complaint_3,timing_3,Aspect_3 Reasonings,Aspect_4,Aspect_Comp_label_4,Label_Complaint_4,timing_4,Aspect_4 Reasonings
https://youtube.com/shorts/VquMkMd2kGs?si=O9WsHE2uFCE-ah7X,UPI Complaint Resolution,0:00,1:20,0,Transactions,0,Payment failure issues,0:05,Payment made but shopkeeper claims not received it,Customer service,0,None,N/A,N/A,Claimed benefit,0,Problem resolution,1:10,Ensures problem can be resolved by following NPCI steps,Service types,0,None,N/A,N/A
https://youtube.com/shorts/ClfB6ueyS1w?si=01EANZQKrchG_vyo,Big Update on UPI Payments,0:00,1:20,1,Transactions,1,New rule by NPCI,0:20,4-hour delay for first-time transactions above ₹2000.,Customer service,1,Delayed transactions,0:40,Inconvenience during shopping.,Claimed benefit,1,Cancellation window,0:50,Ability to cancel wrong transactions.,Service types,1,UPI payment updates,1:00,Changes in transaction processing.
https://x.com/AnneBrookeBooks/status/1793934779596894459,"Hello and happy Friday. This week I'm celebrating some new reviews and an online newspaper appearance.

PLUS this weekend's FREE Amazon Kindle books are epic fantasy novels Hallsfoot's Battle and The Executioner's Cane. Have a wonderful bank holiday weekend! ",0:0,1:18,0,Customer service,0,No complaint,,No cause,Transaction,0,No complaint,,No cause,,,,,,,,,,
https://x.com/AnneBrookeBooks/status/1793934779596894459,"Hello and happy Friday. This week I'm celebrating some new reviews and an online newspaper appearance.

PLUS this weekend's FREE Amazon Kindle books are epic fantasy novels Hallsfoot's Battle and The Executioner's Cane. Have a wonderful bank holiday weekend! ",0:00,1:18,0,Customer Service,0,No complaint,,No cause,Transaction,0,No complaint,,No cause,,,,,,,,,,
https://youtu.be/L9azea-NA18?si=Bm4p8S5ZPQo4bAHH,How ro remove Phonepe protect activated.phonepe protect activated problem,0:0,1:17,1,Transaction,1,phonepe protect activated:it stopped the payment for your security,0:20,When it is not use since a long time or you may use phonepe for the first time,Service types,0,No complaint,,No cause,,,,,,,,,,
https://youtube.com/shorts/vJMI-s2TcMg?si=atBC1rqy_IhmMVNH,Avoid Credit Card Swiping Scams,0:00,1:15,1,Transactions,1,Data theft,0:10,Swiping credit card can capture all details,Customer service,1,None,N/A,N/A,Claimed benefit,1,Tap-to-pay feature,0:30,Tap-to-pay provides a secure alternative to swiping,Service types,1,Use trusted stores only,1:00,Swipe only at genuine and trusted stores to avoid data theft
https://youtu.be/UX2FC4d7liw?si=Kwb9-7cD4Tciirf1,Raho Cyber Safe || Debit & Credit Cards Fraud Awareness ,0:00,1:10,1,Customer service,1,Fraudulent call posing as bank representative,0:10,Caller falsely claims to increase credit card limit to gain sensitive information,Transactions,1,Attempt to obtain 16 digit card number and CVV for fraudulent transactions,0:40,Caller requests sensitive details under the pretense of increasing credit card limit,Claimed benefit,1,Misleading offer of increasing credit card limit by 5 lakhs,0:20,Caller offers an attractive but false benefit to lure the victim into sharing details,Service types,1,Awareness message by RBL Bank on cybersecurity,1:30,Bank informs the public about never asking for card numbers and CVV to prevent fraud
https://youtube.com/shorts/8O5-AAhLWL0?si=gbaBwRjaPpNu5qvJ,Credit Card Fraud Resolution,0:00,1:10,0,Transactions,0,Credit card fraud,0:05,"Fraud on credit card, report to RBI for resolution",Customer service,0,None,N/A,N/A,Claimed benefit,0,Problem resolution,1:05,Report fraud to RBI for a full resolution without monetary loss,Service types,0,None,N/A,N/A
https://youtube.com/shorts/XTnvPpL342E?si=ND5hpBXwvZ0I3AjX,UPI Fraud Complaint Resolution,0:00,1:10,1,Transactions,1,Fraud issue,0:05,Money stolen through UPI,Customer service,1,Not resolved,0:30,No solution even after 30 days of complaint,Claimed benefit,1,Partial resolution,0:45,Various portals and contacts for resolution,Service types,0,None,N/A,N/A
https://youtube.com/shorts/FHr7BaSFbbU?si=IvVZ7xiKVQO-xkJu,UPI Fraud Prevention,0:00,1:10,0,Transactions,0,Fraud prevention,0:00,Government law to halt payments over 2000 rupees for 4 hours,Customer service,0,None,N/A,N/A,Claimed benefit,0,Protection from fraud,0:40,Users can complain within 4-hour window to get their money back,Service types,0,None,N/A,N/A
https://youtu.be/F_vjs0f4gzU?si=5y-pxMG10FhhuSai,You can't use this bank account for payment please try with a different bank account problem sol ved,0:0,1:08,1,Transaction,1,you can't use this account for payment ,0:21,which account is added in Phonepay that is a minor aaccount,Service types,1,Update the minor account in a proper semiaccount,,Not updating the account,,,,,,,,,,
https://youtu.be/tAUZ4-d55RU?si=446p5DqQz5f-eT9I,Punjab National Bank credit card review and benifits,0:00,1:01,0,Service Types,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/w90TTttw_m4?si=lR99JPTY-WLM20PS,Wrong UPI/Bank Transfer Solution,0:0,1:00,1,Transaction,1,"Transfer 60,000 in other account",11:00,Sent the money to the unknown account.,Customer service,1,"From the transaction message ,call on the helpline",0:28,money sent ot unknown account,,,,,,,,,,
https://youtube.com/shorts/Oj-i1TeYA94?si=hskRRB8wrnTKzjAJ,3 things not to do with credit card,0.0,1:00,1,Service types,1,The civil score is decreased,0:24,"Credit utilisation ratio is 80%.You use 40,000 from the 50,000 ratio cradit card .you should maingtain the ratio upto 30%",Transaction,0,No cause,,No cause,,,,,,,,,,
https://youtube.com/shorts/2djhvbmQaB8?si=o_augEQ1DhH00XWp,Latest Google Pay & PhonePe Scam ,0:00,1:00,1,Transaction,1,"The scam involves a scamster sending a small amount of money and then requesting its return, leading to the theft of bank details.",0:10,"Returning the money shares bank details, KYC details, and PAN card details with the scamster, allowing them to withdraw money.",Customer service,1,"More than 80 people have fallen victim, resulting in a loss of 1 crore rupees.",0:40,Significant financial loss has occurred due to the scam.,Prevention,1,Share the video to raise awareness and prevent future scams.,0:50,Increasing awareness can help others avoid falling victim to the scam.,,,,,
https://youtube.com/shorts/UiEDgiBKbck?si=aeNrhQHwDdY7vded,ATM Card Fraud,0:00,1:00,1,Transaction,1,The policeman modifies his ATM card to perform unauthorized withdrawals.,0:10,The modification involves Vaseline and an aluminum coil on the back side of the ATM card.,Customer service,1,N/A,N/A,N/A,Claimed benefit,1,The modified card and aluminum coil enable unauthorized money withdrawal.,0:40,The steps allow him to bypass the ATM's security measures.,Service types,1,,0:50,Asking viewers to comment on what kind of fraud this is.
https://youtube.com/shorts/Gc1cPlj4b6k?si=omoKfNruQkl9CQyD,Fake Payment Apps on Play Store,0:00,1:00,1,Transactions,1,Fake payment apps,0:15,Customer used a fake app to simulate a payment.,Customer service,1,Lack of verification,0:30,Did not verify the payment properly.,Claimed benefit,1,False transaction,0:45,Believed the transaction was real based on the display.,Service types,1,Sound box usage,0:55,Suggested using a sound box for payment verification.
https://youtube.com/shorts/LubxRFzrr88?si=cLjPQ_ezyQyJOmbm,"Alert for Google Pay, Paytm Users",0:00,1:00,1,Transactions,1,Deactivation alert,0:10,UPI IDs unused for one year will be deactivated.,Claimed benefit,1,Preventing misuse,0:30,Deactivating unused UPI IDs to prevent misuse.,,1,,,,,,,,
https://youtube.com/shorts/w90TTttw_m4?si=pnHQpU9ZBPcuRVgK,Wrong UPI and bank transfer solution,0:0,0:59,1,Transaction,1,Transfer money in wrong UPI address,0:24,Call the transaction helpline and call the bank relationship manager ,,,,,,,,,,,,,,,
https://youtube.com/shorts/KV40pdNIHR8?si=eO-fsRvWsJv_SFQT,Protect your mehnat ka kamai,0:0,0:59,1,Transaction,1,Don't delete your phone third party app because there will be some access of your account,0:16,go to setting and Google and fine the app and delete the access ,,,,,,,,,,,,,,,
https://youtube.com/shorts/6FjROTZiIFk?si=5r-wrXAQrAdAi5FI,Credit card Fraud,0:0,0:59,1,Transaction,1,Fraud transaction from the UPI card,0:25,According to RBI's guiedline if any fraud transactionmnn happen from your card and if you report it under 3 days the your libility is zero,Service types,1,the money is back within 10 days.pay your credit card bills on CRED,,,,,,,,,,,,
https://youtube.com/shorts/hEBaBhHj3tw?si=yCATwkS_5uMzLoYC,Credit card ka newa scam,0:0,0:59,1,Transaction,1,"A call the number 02262327777,which looks exactly like the RBI credit card help numberand the caller asked increasing the credit limit",0:11,the caller said if you are not believe then check help line number on the back on your card,Customer service,1,"asked for the OTP or credit card setting change,and the credit card number and the expiry date",0:47,,,,,,,,,,,
https://youtube.com/shorts/kJkKE2hA26o?si=YTveZfb8o3euiOPu,Alert! Bank account suspension scams,0:00,0:59,1,Transactions,1,Scammers send fraudulent messages asking for PAN updates to gain access to net banking.,0:10,"The message appears legitimate, mimicking HDFC Bank communications.",Customer service,1,HDFC Bank messages come from specific numbers and links start with HDFCBank.io.,0:30,Verification of message authenticity through known communication channels.,Claimed benefit,1,Updating PAN as requested prevents net banking suspension.,0:50,Scammers create urgency to trick users into providing sensitive information.,Service types,1,Warning about phishing scams and the importance of verifying message authenticity.,1:10,Raising awareness to prevent falling victim to scams.
https://youtube.com/shorts/hEBaBhHj3tw?si=Hk2duCRxHgYFT8Pl,Credit Card ka naya Scam!,0:00,0:59,0,Transactions,0,Request for sensitive card information,0:20,"Caller asks for card number, expiry date, CVV, and OTP under the pretense of official bank communication",Customer service,0,Verification of bank employee's identity,0:30,Explanation on how to verify if a caller is a genuine bank employee by checking the helpline number on the credit card,Claimed benefit,0,Safety advice from a subscriber's experience,1:10,Sharing a real-life incident where a customer deactivated his card to prevent fraud,Service types,0,Bank policy on information requests,1:50,"Information that banks do not ask for sensitive details for official work, highlighting the scam nature"
https://youtube.com/shorts/3Kl-c-8Tb_4?si=r27gaPtlIRsWeXKw,Credit card fraud happened with me ,0:00,0:59,1,Transactions,1,Unauthorized transaction of £94,0:10,Customer reports a fraudulent transaction that they did not authorize,Customer service,1,Reporting the fraud and obtaining a request number,0:20,Customer contacts bank's helpline and ensures to get a request number for record,Claimed benefit,1,Reference to RBI rules for reimbursement,0:40,Customer cites RBI regulations that mandate the bank to cover the liability if reported within 3 days,Service types,1,Advice to escalate to RBI if bank doesn't comply,1:20,Customer advises to call RBI helpline 14440 and register a complaint with recorded proof
https://youtube.com/shorts/QXlqTToGLV0?si=pVFBJngbR0srJ-B7,New Bank A/C Scam,0:00,0:59,1,Transactions,1,Unauthorized deductions for insurance,0:30,Aniket's account was charged Rs 2500 annually without his consent,Customer service,1,Bank attached unnecessary insurance without informing,0:45,Aniket was unaware of the insurance being applied to his account,Claimed benefit,1,Mis-selling cases and resolution steps,1:30,"Video provides steps to complain to the bank, RBI Ombudsman, or IRDAI for resolution",Service types,1,Importance of term and health insurance,1:50,Recommends term and health insurance as essential and guides to avoid mis-selling
https://youtube.com/shorts/Yp8JmVhQF2M?si=_gH-T7EhAP1TDo_f,Unauthorized Transaction: RBI Guidelines,0:00,0:59,1, Transaction,1,Account Security,0:10,Discussion on unauthorized transaction and OTP security,Service types,1,Liability Protection,0:30,RBI rules on zero liability protection,Customer Service,1,Complaint Handling,0:45,Bank's response and process,,,,,
https://youtube.com/shorts/iAAjsduqdIc?si=1zyACgwPxLinL9Xu,Bank ने Clients के साथ ही Scam कर डाला !😡🤬#shortsfeed #banking #fraud,0:00,0:59,1,Transactions,1,Unauthorized app installation,0:30,"Bank staff installed app on accounts without consent, risking security",Customer service,1,Customer trust breach,1:00,Clients were misled into installing an app under false pretenses,Service types,1,UPI security breach,1:20,"Customers' UPI transactions were redirected, compromising security",,,,,
https://youtu.be/d4nRde8Zj9s?si=3FsCZMagNYUw-J_X,ICICI Bank Fraud In Hyderabad #shorts #bankingawareness,0:00,0:59,1,Transactions,1,Fake company accounts,0:05,Fraudulent creation of multiple bank accounts,Customer service,1,Unauthorized banking access,0:15,Bank failed to verify account authenticity,Service types,1,Fraudulent credit card issuance,0:25,Credit cards issued without proper checks,Claimed benefit,1,"None, as it was a scam",0:35,Bank's oversight led to significant financial loss
https://youtu.be/c1LwLtpV8xs?si=WlJyTq47jJgbDHgM,कैसे तमिलनाडु में खुल गया फर्जी SBI Bank?,0:00,0:59,1,Transactions,1,Fraudulent operations,0:10,Opening fake accounts,Service types,1,Deceiving customers,0:30,Misleading as genuine SBI,Customer service,1,"None, as it was a scam",1:20,Bank's response to uncovering the fraud,,1,,,
https://youtube.com/shorts/zLKPz5SGNS8?si=Ywwad0JOja6HHWnK,Your Bank 🏦 Account Will Be Zero ❌ Aadhaar Scam 😲 #shorts,0:00,0:59,0,Transaction,0,Unauthorized Withdrawals,0:15,Money withdrawn using Aadhaar details,Customer service,0,Log Aadhaar Fingerprints,1:00,Log fingerprints on Aadhaar website to prevent fraud,Scam Awareness,0,Public Information,1:10,Spread awareness about Aadhaar scams,Protective Measures,0,Fingerprint Safety,1:15,Use fingerprints only when necessary
https://youtube.com/shorts/HbZMTKabenQ?si=-DielM7WIbKRvzY0,ICICI Bank Fraud 😱 #shorts #icicibank #fraud(1),0:00,0:59,1,Customer service,1,2008 Crisis,0:05,Context of ICICI Bank's condition in 2008,Service types,1,Chanda Kochhar CEO,0:10,Leadership change and focus shift to retail banking,Fraud Allegations,1,Chanda Kochhar,0:15,Accusations of benefiting from bad loans,Banking Scandal,1,Videocon Group Loans,0:20,Loans to Videocon Group leading to arrest
https://youtube.com/shorts/A3wlawYJ1VY?si=2neRMGCJIamMr_lw,ICICI Bank Fake Loan Scam,0:00,0:59,1,Customer Service,1,Unauthorized loans,0:10,Fake company obtains personal info,Service types,1,Misuse of personal info,0:20,Fraudulent salary accounts,Credit Cards,1,Unauthorized usage,0:30,Credit cards maxed out and fraud,Monitoring Tools,1,Solution provided,0:40,OneScore app to monitor and report
https://youtube.com/shorts/zLKPz5SGNS8?si=w9wkVxaRYfxJ6s8x,Aadhaar Card Scam Awareness,0:00,0:59,1,Transactions,1,Unauthorized withdrawals,0:30,Scammers exploit AAPS for unauthorized withdrawals,Customer service,1,Fraudulent activities,1:00,Government registry misuse,Service types,1,Prevention tips,1:20,Secure Aadhaar usage tips,,,,,
https://youtube.com/shorts/XvBoDm2GxPo?si=v963kr2xpTH5zPPj,How Banks are Scamming You! ,0:00,0:59,0,Transaction,0,Account opening process,0:10,"Customer being asked to fill an insurance form of Rs. 15,000 along with account opening form",Customer service,0,Complaints about mandatory insurance,0:40,Highlighting complaints from various customers across different branches about mandatory insurance,Claimed benefit,0,Insurance is not mandatory,1:10,Mentioning that the bank's official response and warnings from Finance Ministry and IRDAI state insurance is not mandatory for opening an account,Service types,0,Proper steps for addressing the issue,1:30,"Advising customers to complain to the bank's head office, RBI, and Insurance Regulatory if pressured to take insurance"
https://youtube.com/shorts/kJkKE2hA26o?si=lRe-KCfEW2-biXrp,Beware of PAN Update Scam,0:00,0:59,0,Transactions,0,Phishing link,0:30,Scammers send fake messages with phishing links that appear to be from HDFC Bank,Customer service,0,Fake communication,0:50,Scammers use fake phone numbers and websites resembling HDFC Bank to trick users,Claimed benefit,0,Net banking suspension threat,1:10,Users are threatened with net banking suspension to create a sense of urgency,Service types,0,Fraud detection and prevention,1:30,Highlights the importance of verifying official bank communication and procedures
https://youtube.com/shorts/vPTE6GjH72s?si=vfaL1_14YscGjhas,Google Pay and Paytm Fraud Warning,0:00,0:59,0,Customer Service,0,Tempting offers to lure victims,0:10,Fraudsters offer fake discounts or offers,Fake process,0,Instructions to manipulate victims,0:30,Fraudsters guide victims to perform actions that result in money loss,Pin entry warning,0,False security assurance,0:50,Emphasis on not sharing or entering PINs for supposed credits,Awareness,0,Informational content for users,1:10,Educates viewers to avoid sharing sensitive information and to stay alert
https://youtube.com/shorts/_2Qizgh3KnE?si=nv690n47H9r-uN4S,Beware of these 4 UPI Scams,0:00,0:59,1,Customer service,1,Warning about common UPI scams targeting users through fake calls and messages.,0:10,Alerting viewers about fraudulent claims regarding KYC updates threatening service disruptions.,Transactions,1,Advising caution when receiving unexpected payments and avoiding opening suspicious payment links.,0:30,Highlighting the risk of inadvertently transferring large sums due to misleading payment requests.,Service types,1,Cautioning against downloading and using AnyDesk due to its potential for device hijacking scams.,0:50,Educating viewers about the lack of security in receiving money without requiring PIN or passcode verification.,N/A,0,N/A,N/A,N/A
https://youtube.com/shorts/YFNFmp14rE0?si=II12DAAndN5ii-MO,Close All Accounts In HDFC Bank ?,0:00,0:59,0,customer service,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/g4H3dfgDNcE?si=GTG3khemTpZFB5l9,Make UPI transactions without worrying about bank passbook entries,0:00,0:59,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/0b8xaC4TgTo?si=CHLFhmr_WFX1ac71,UPI new update 2023 paise transaction karne per charges,0:00,0:59,0,transaction,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/SYnkYXs5r6k?si=igfeFoL4tHggOIfW,Get Money 💰 From Banks For Wrong UPI Payments Transaction,0:00,0:59,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/w90TTttw_m4?si=u8BkbEXQFCoBpL-m,Wrong UPI/Bank Transfer Solution.,0:00,0:59,0,transaction,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/oSCK4fOWtkw?si=I2KskfblkNKi5n8a,[Video title],0:00,0:58,1,Transactions,1,Set withdrawal limits,0:20,Reducing withdrawal limits helps minimize potential loss from unauthorized transactions,Customer service,0,Reporting and deleting suspicious messages,0:40,Advising to report and delete suspicious international WhatsApp messages to avoid scams,Claimed benefit,1,Avoiding unauthorized apps and pop-ups,0:10,Preventing unauthorized apps and closing pop-up heavy websites reduces exposure to malware and scams,Service types,0,Manual entry of passwords,1:00,Typing passwords manually instead of saving them reduces risk of theft from compromised devices
https://youtube.com/shorts/psm8V6luFQM?si=GgHPeQ1z3neJEpjk,Why banks hate UPI?,0:00,0:58,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/nNTAex9nJ9s?si=hOd3ubIzwHf5L9Uu,Google Pay ki 3 Hidden Tricks,0:00,0:58,0,claim benifits,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/uFzEDSEwiG8?si=Tmqoyg2CT9A1heIP,Wrong UPI transaction,0:0,0:57,1,Transaction,1,Wrong tansaction to another people,0:27,Call the helpline number and under three days you have to go the bank manager and write a complain letter,,,,,,,,,,,,,,,
https://youtube.com/shorts/U4TAMqYz2FE?si=9oNSFOvETdIbCgll,The Credit Card Scam,0:00,0:57,1,Transactions,1,Hidden charges and high interest rates on credit card,0:30,Customer is offered a credit card with high interest rates and additional GST charges,Customer service,1,Bank representative misleading customer about credit card terms,0:40,Representative tries to downplay the interest rate and GST charges,Claimed benefit,1,Bank claims low interest rate on credit card,0:50,"Bank claims 3% interest rate per month as a benefit, which translates to 36% per annum",Service types,1,Warning about debt trap and hidden fees,1:20,Customer warns others to be cautious about credit card offers and hidden fees
https://youtu.be/ENpazWTdaD4?si=MoxHOtL5PFbD9MrX,Bank Of India Made A Customer Crorepati For Few Hours #bankingawareness #shorts,0:00,0:57,1,Customer service,1,Incorrect account balance display,0:15,Technical glitch causing incorrect balance,Customer service,1,Shocking account balance discrepancy,0:30,Customer and bank reaction,Claimed benefit,1,Account seizure,0:45,Bank's corrective action,Policies,1,Official statement on error,0:50,Explanation of the banking error
https://youtube.com/shorts/UiuhfwAxw9A?si=dnlZ7sVGU7oZcRVA,Why U.S Banks are Failings,0:0,0:56,1,Service types,1,The company is running low.putting people out of work,0:10,Startups are not getting new funding,Customer service,0,,,No Cause,,,,,,,,,,
https://youtube.com/shorts/ycx6O92EmIo?si=P4OqgnUdeiprQuu4,UPI Transaction Charges Debunked,0:00,0:56,1,Transactions,1,UPI payment myths,0:30,Clarifying UPI payment charges,Customer service,1,Misinformation,1:00,Difference between UPI and PPI charges,Service types,1,Payment rules clarification,1:20,Understanding MPCI rules,,,,,
https://youtube.com/shorts/6iubctwk5mI?si=rBcI-7jiK3YEiaUZ,Unique Scam with ICICI Bank,0:00,0:56,0,Transactions,0,Fake salary payments,0:30,Fake company created fake employees to receive salaries from a fake account,Customer service,0,Opening of accounts and credit card issuance,0:50,ICICI Bank opened accounts for fake employees and issued credit cards based on fake high salaries,Claimed benefit,0,Low-interest loans,1:00,Villagers were misled to open accounts with the promise of low-interest loans,Service types,0,Fraud detection and prevention,1:30,Highlights the need for stricter verification processes in banks to prevent such scams
https://youtube.com/shorts/naUu20rCiIE?si=RIscxkJGdMeoHOLN,Recover Money Mistakenly Sent to the wrong UPI ID,0:00,0:56,1,Transactions,1,Describing the issue of sending money to the wrong recipient via UPI.,0:10,Mentioning RBI's advice to verify UPI IDs and numbers before making payments.,Customer service,1,Providing steps to recover mistakenly transferred UPI payments: calling a specified number or lodging a complaint with the bank within 3 days.,0:30,Noting the possibility of banks initially refusing to refund and suggesting recourse to an RBI website for complaint resolution.,Claimed benefit,1,Assuring viewers that their money can be refunded within 10 days through the RBI complaint process.,0:50,Encouraging viewers to follow for more informative content and updates.,N/A,0,N/A,N/A,N/A
https://youtube.com/shorts/ycx6O92EmIo?si=7UyRgt3SLWfh4Tap, Don't Pay Charges On UPI Transactions,0:00,0:56,0,Service Types,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/J1hhUUwgveU?si=Sn2_rl_DZdmdX70t,Google pay fraud,0:0,0:54,1,Transaction,1,Fraud in Google pay,0:26,Fill the report fraud activity form,,,,,,,,,,,,,,,
https://youtube.com/shorts/8ssKXuhy9g0?si=Tcy4KmPPUxhXSBGI,Be alert from Credit Card fraud,0:00,0:54,1,Transactions,1,"Unauthorized transaction of Rs 50,000",0:05,Customer reports a fraudulent transaction that they did not authorize or share OTP for,Customer service,1,Initial refusal to reimburse the disputed amount,0:20,Bank representative refuses reimbursement despite customer reporting the issue within 3 days,Claimed benefit,1,Reference to RBI rules for reimbursement,0:40,Customer cites RBI regulations that mandate the bank to cover the liability if reported within 3 days,Service types,1,Advice to follow a financial advisor for updates,1:20,Customer mentions following CA Preety Kedia for financial advice and encourages others to do the same
https://youtu.be/QfQZ4BWzvRg?si=k51plzQ3mgpwAY2r,ICICI Bank Fraud ! ,0:00,0:54,1,Transactions,1,Fraudulent deposits,0:10,Bank employee took deposited money home instead of bank treasury,Customer service,1,Employee misconduct,0:20,Cashier took money from customers but did not deposit it in the bank,Transactions,1,Mismatched audit results,0:50,Bank audit revealed cash mismatch leading to investigation and arrest,Claimed benefit,1,Employee accountability,1:00,"Bank filed complaint, police arrested the fraudster"
https://youtube.com/shorts/zvyNWr5fCqI?si=djJ43EAwTWvhhZas,Winsome Diamonds Fraud,0:00,0:54,1,service types,1,International escape,0:10,Discusses escape to UK after financial fraud,Service types,1,Legal Case,0:30,Legal proceedings in UK courts,Customer service,1,Auditing,0:45,Bank's audit discovery,,,,,
https://youtube.com/shorts/jLXIh9fDk-8?si=4JaXixtr1BXz8QDj,ICICI Bank - Odisha Fraud,0:00,0:54,1,Transactions,1,Misappropriation of deposits,0:10,Employee took cash home instead of bank treasury,Customer service,1,Cash mismatch detected,0:20,Bank audit revealed the fraud,Legal actions,1,Arrest of fraudster,0:30,Police arrested the employee after complaint,Consequences,1,Resignation and arrest,0:40,Employee resigned and was later caught
https://youtube.com/shorts/NbG90hoRv0s?si=1a70X_TVzCzsIzDj,Minimum Balance Mischarge,0:00,0:54,1,Transactions,1,Negative balance dispute,0:10,Incorrect fee application,Service types,1,Customer awareness,0:20,RBI rules on account balance,Bank Policy,1,Disagreement with RBI rules,0:30,Bank claims own rules,Ombudsman,1,Escalation threat,0:40,Reference to Banking Ombudsman
https://youtube.com/shorts/nzR2tWVci-4?si=8qMG9DK4oAR6PAEB,Bank of Maharashtra fraud case,0:00,0:54,1,Transactions,1,Misappropriation of funds,0:10,Investment schemes misuse,Service types,1,Fake FD and RD receipts,0:30,Non-deposit of funds,Claimed benefit,1,Financial loss to victim,0:45,Impact on victim,Customer service,1,Investigation by ED,1:00,Seizure of assets
https://youtube.com/shorts/sb3mskfFA28?si=kCUVCSAWk6lb12g6,ICICI Bank Fraud in Odisha,0:00,0:54,1,Transactions,1,Misappropriation of cash,0:30,Cashiers misappropriated deposits for personal gain,Customer service,1,Breach of trust,1:00,Customers' deposits were not securely handled,Service types,1,Legal consequences,1:20,Police arrested fraudsters after audit revealed discrepancies,,,,,
https://youtube.com/shorts/QfQZ4BWzvRg?si=nJY0Nd1DIDgCA0Uz,ICICI Bank Fraud,0:00,0:54,1,Transaction,1,Money deposit process,0:10,Cashier takes money from customers but does not deposit it in the bank treasury,Customer service,1,Bank audit and police involvement,1:00,"Bank audit reveals cash mismatch, leading to police complaint and arrest",Claimed benefit,1,Ensuring proper cash handling,1:30,Emphasizes the importance of audits and reporting fraud,Service types,1,Fraud detection and prevention,1:45,Highlights the steps taken by the bank and police to address the fraud
https://youtube.com/shorts/sb3mskfFA28?si=qfEnBLXe7F5QOGsi,ICICI Bank Fraud in Odisha,0:00,0:54,1,Transactions,1,Misappropriation of funds,0:30,Cashier and deputy branch manager took cash home instead of depositing in the bank treasury,Customer service,1,Fraudulent employee behavior,0:50,Bank employees responsible for cash handling committed fraud,Claimed benefit,1,Fraud detection and arrest,1:10,Bank audit detected cash mismatch leading to police complaint and arrests,Service types,1,Cash deposit procedures,1:30,Highlights the importance of internal controls and audits to prevent and detect fraud
https://x.com/UNIONBANK_NG/status/1742573955544658204,"As we begin a new year, take a moment to review your financial achievements last year and what you can do better in 2024.
 
Cheers to better financial decisions in 2024",0:00,0:54,0,Customer Service,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/7vAgF_F3UtM?si=YPHRqNao05l-q96Y,How Will UPI Work In Feature Phones?,0:00,0:54,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/_5fk8lFtg3w?si=4L9PHjVkkf1XrVcd,Why UPI Transactions Are Not Safe ? ,0:00,0:53,0,Transactions,0,Discussing the volume of monthly online financial transactions in India.,0:10,Providing statistics on the percentage of fraud transactions through UPI or ID.,Customer service,0,Highlighting issues with the chargeback policy in Indian banks.,0:30,Explaining the challenge of retrieving funds from fraudulent transactions.,Claimed benefit,0,Informing viewers about the chargeback policy for reclaiming deducted funds.,0:50,Discussing the need for better implementation of chargeback policies by Indian banks.,Service types,0,"Encouraging viewers to engage with the video by liking, sharing, and subscribing.",1:00,Requesting viewers' feedback and support for future videos.
https://youtube.com/shorts/J_5HjZBO4Dc?si=pOXezst7eHi7zof0,Looted by UPI ,0:00,0:53,0,Service types,0,Highlighting widespread usage of UPI across various sectors.,0:10,Discussing the ease of use and potential pitfalls of using UPI.,Customer service,0,Warning about the risk of phishing scams through fake payment links.,0:30,Describing the consequences of clicking on fraudulent links.,Claimed benefit,0,Advising viewers to be cautious and verify payment details before proceeding.,0:50,Emphasizing the importance of checking recipient account details and transaction amounts.,N/A,0,N/A,N/A,N/A
https://youtube.com/shorts/K1pwbosJRms?si=IIS8cYK6o9iDMh0w,How to recover your money from wrong UPI payment?,0:00,0:52,0,claim benifits,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/TOFhndkIJzM?si=6sZaTplLIA3B2aR4,,0:0,0:51,1,Transaction,1,Money request fraud,0:15,"Asked for a design and send money ,when you accept the request and submit your UPI pin & your account will empty",,,,,,,,,,,,,,,
